Payment Execution Date,Payment Modification Date and Time,Payment Creation Date and Time,Payment Authorisation Date and Time,Payment File Format/Channel,Ordering Bank (Swift Code or Local Bank Code),Ordering Account Number,Client Entity Name,Beneficiary Account Number,Beneficiary Name,Beneficiary Address,Beneficiary Bank (Swift Code or Local Bank Code),Beneficiary Country,Instruction/Payment Type,Payment Amount,Payment Currency,Remittance Advice,Connexis User ID (Maker),Connexis User ID (Authoriser),User Country Geo-Location,User last successful login date/time
1990-06-23 22:10:27,1975-04-11 01:39:43,2012-04-18 04:00:32,1991-12-19 03:38:02,mp3,GB27SQQU28797583576599,3565348823065341,Robert Jarvis,676169163828,Steven Campbell,"8444 Gray Bypass Apt. 748
Mayostad, PA 43290",GB82BTLC61131881677901,Saint Kitts and Nevis,,5624.213177311787,"('PGK', 'Papua New Guinean kina')",,anthony06,theresa44,Ethiopia,1971-03-14 19:39:44
1992-02-16 15:05:47,1991-01-23 13:56:44,1997-06-26 22:42:58,1970-08-10 16:59:28,flac,GB21VRSG80193690153915,6011966055463620,Omar Holt,4483633088324336,Raymond Peterson,"55401 Bowman Pass
North Amy, NV 29373",GB40JVMG04431898194997,Costa Rica,,1202.8942482693524,"('AFN', 'Afghan afghani')",,alec37,jerry00,Chad,1984-09-22 05:27:28
2015-01-22 18:20:35,1980-01-19 04:52:21,1999-12-08 05:40:39,1971-08-06 21:58:43,numbers,GB39UJQL84495048037523,4695518720573024,Daniel Tanner,180047940560959,Emily Wilson,"4465 Chang Unions Suite 175
Lake Dennisshire, SD 51036",GB24SSDT24755507421352,French Southern Territories,,4113.818962951508,"('DOP', 'Dominican peso')",,floreslawrence,lynn55,Indonesia,1976-02-10 16:34:52
1978-10-19 17:12:45,1980-04-16 04:56:39,1977-03-18 11:11:22,2011-01-20 04:49:19,wav,GB51VGIA83146221123037,373465664015124,Gary Porter,30058157087315,Jennifer Rodriguez,"152 Blair Summit Apt. 857
East Matthewberg, ID 30784",GB62KQLW43181027068278,Libyan Arab Jamahiriya,,1773.95497682402,"('BMD', 'Bermudian dollar')",,bblack,lisa61,Dominica,1985-04-30 03:09:15
2002-03-22 12:54:30,2005-10-18 09:54:49,2008-08-30 19:38:40,2014-04-01 07:37:36,doc,GB80HUCF01603031900917,372217267958346,David Pineda,344393363426077,Craig Johnson,"79459 Joseph Drive
North Jermainestad, MS 58675",GB13PXGY71776013474797,Nigeria,,8093.685786376146,"('XAF', 'Central African CFA franc')",,barrerakaren,jameshines,Nepal,1991-12-05 13:26:02
1972-11-23 02:39:49,2003-07-26 06:46:39,1972-06-04 15:09:16,1985-03-26 15:23:40,jpeg,GB09ISSI79072786178864,375360108652764,Scott Santiago,371242325331592,Kenneth Williams,"4114 George Common
Ericton, LA 34729",GB32DDBA90006326707611,Macao,,10218.036553863487,"('LKR', 'Sri Lankan rupee')",,rbooker,bradleylyons,Cameroon,2003-07-27 07:44:06
2011-06-10 09:47:06,2014-07-03 09:40:58,2009-03-31 06:12:00,1975-07-03 01:17:40,json,GB10AGVM30362954857339,4183554694628048,Jason Benton,4539861245150,Teresa Porter,"435 Jimmy Summit
Peterport, NJ 47916",GB78PXML60735317039910,Cocos (Keeling) Islands,,5584.761336675855,"('SGD', 'Singapore dollar')",,richard93,xtanner,Liberia,2014-01-23 14:35:49
1983-12-04 06:34:22,2006-06-14 17:42:57,1989-04-01 09:28:37,1988-02-04 17:57:28,tiff,GB41YKJS04780316594312,4943173320712943,Scott Warren,4923868541391,Kyle Wright,"195 Ashley Skyway
Dominiqueton, VT 04554",GB53SXMR65968791739175,Austria,,1875.9928502262226,"('QAR', 'Qatari riyal')",,danieldaniel,joshuasmith,Vanuatu,2009-12-21 20:23:36
1980-11-24 19:10:59,1987-01-11 12:11:04,1982-12-18 13:43:07,2006-05-28 02:59:00,gif,GB91YXSM14223876872268,346930136060127,Jessica Daniels,3532632175154278,Mackenzie Grant,"2255 Green Island
North Cassandra, MD 46806",GB72RSUZ41078897719014,Northern Mariana Islands,,16516.67140948877,"('MZN', 'Mozambican metical')",,debra45,kennethcolon,Fiji,1983-12-06 03:58:40
1996-11-01 21:52:11,2019-05-26 08:38:44,2008-11-26 05:24:23,2001-09-09 19:42:40,flac,GB13NGKO25364521259334,4997509522994,Toni Rodriguez,2590738654641486,Jonathan Kirby,"913 Cory Mount
Angelaland, SC 75030",GB50VVBC62343511543227,Denmark,,4411.824787507048,"('LKR', 'Sri Lankan rupee')",,vickiegreen,lopezamanda,Benin,1984-07-08 07:48:51
1997-12-29 06:55:29,2010-02-06 08:43:32,2016-02-21 13:20:50,1985-09-09 09:51:27,key,GB37OKZZ02959418353763,342811078149223,John Perry,4940813005108,Kevin Torres,"0852 Steven Flats Apt. 461
Robertsonbury, NE 29512",GB05LIJU32714893743236,Saint Kitts and Nevis,,1568.8936699630133,"('LTL', 'Lithuanian litas')",,silvaandrew,nhahn,Papua New Guinea,1999-09-09 23:22:57
2004-03-06 19:31:49,1978-06-07 15:17:41,2017-03-26 04:13:20,1977-06-27 18:35:46,mov,GB14EQVK82245833010243,3508449279037741,Grace Fisher,6521841259607228,Adam Snyder,"27621 Webster Radial Suite 460
Jaredtown, NE 55179",GB58IARG23399148360641,Belgium,,11716.576459636575,"('LAK', 'Lao kip')",,kelliesimpson,hdaniels,Mali,2007-01-23 14:04:47
2014-02-03 13:05:37,1987-06-15 08:14:24,2019-10-22 21:31:24,2012-04-11 14:10:48,jpg,GB81PZZK52339255375727,4288456650693,Steven Vasquez,4171422045356,Stephanie Zuniga,"01538 Good Courts Suite 997
Evanfort, WI 26851",GB80UVXP72177394334155,Bolivia,,7833.307750217896,"('ALL', 'Albanian lek')",,webbjames,ymoore,Russian Federation,1996-12-22 12:06:45
2018-01-05 00:16:05,1987-02-28 23:35:41,2013-09-23 18:09:48,1986-12-26 06:45:59,jpg,GB07NNMV13202852715372,3589220664477954,Brent Robinson,3588213359412924,Teresa Kelly,"7479 Kent Knolls
Port Kristin, CT 97144",GB85VGMT08117816130114,Guyana,,15478.30529694193,"('JPY', 'Japanese yen')",,holly27,donald73,Falkland Islands (Malvinas),1982-04-19 12:44:09
2004-12-28 19:54:31,1984-04-15 13:24:46,1981-02-06 08:06:37,1988-05-24 02:55:01,jpeg,GB03NWAV00062355249798,180004344857960,Elizabeth Jones,4197899609242907386,Mr. Andrew Caldwell,"59914 Angela Locks Suite 148
Pamelaton, MO 34809",GB08MSGX48543616260524,Sao Tome and Principe,,8631.832598990855,"('MRO', 'Mauritanian ouguiya')",,nvargas,cmeza,Ireland,1993-02-20 03:07:01
1996-07-12 02:51:42,2008-01-28 09:55:17,1973-02-04 09:00:11,1972-08-09 15:26:23,doc,GB61ODFF72208225198908,30269223575833,Donna Vaughn,3590430219537593,Molly Russo,"610 Stanley Shoal
Clayberg, MD 87770",GB55ASTL67354100637043,Bangladesh,,16756.976406586633,"('XPF', 'CFP franc')",,heidi31,tpeterson,Anguilla,1995-06-06 03:51:42
1974-11-15 09:25:32,1995-12-14 10:39:24,2015-09-01 23:57:37,2019-02-28 12:06:24,flac,GB20GIWY41719002031169,4383133603164276,Keith Moore,2257827635444179,Shannon Hall,"061 Renee Prairie
South Brittany, MO 54232",GB62SLCO37428692974171,Hong Kong,,1497.6045742409067,"('BRL', 'Brazilian real')",,vmccann,akim,Mayotte,1970-02-15 12:06:10
2019-03-03 06:31:24,1981-12-02 01:47:20,2004-11-07 23:06:58,2012-12-14 03:31:21,jpeg,GB76BHNR45276759341896,4094041467079953,Jason Price,575759223077,Patricia Delgado,"69676 Graham Gardens
West Jessicaview, NH 24310",GB87RJCT79865569665190,Guinea,,6266.401713517146,"('SEK', 'Swedish krona')",,lisathornton,jerry02,Mexico,2010-01-21 00:14:22
1985-06-21 17:11:24,2002-06-18 06:10:24,2011-05-13 10:12:34,1994-08-23 00:20:58,mp4,GB67SMLW80559732272843,3580535886073342,Kurt Stanley,3535927315167488,Tracy Graham,"USS Newman
FPO AP 41742",GB37RCTG64084557775165,United States Minor Outlying Islands,,3394.254115980737,"('SEK', 'Swedish krona')",,michael02,matthew61,Singapore,2006-09-12 22:46:10
1989-06-02 19:02:51,1986-10-14 02:21:21,2014-01-25 10:35:31,1979-12-22 12:09:32,avi,GB56SZAH30284961576042,4613263733911122,Jaime Garcia,4838159168874042,Frank Rose,"998 April Mall Apt. 878
Susanfurt, HI 58316",GB11JXYN67205397425105,Japan,,3635.173446385255,"('RWF', 'Rwandan franc')",,tracyfry,jason18,Guatemala,2020-01-20 07:10:28
2017-05-07 05:35:46,1973-03-01 15:52:08,1999-12-16 14:03:33,2003-02-18 05:35:46,tiff,GB63ERNA79662664816021,2720386556863932,Frank Mcdonald,340354564612695,Margaret Hopkins,"712 Paul Brooks Apt. 917
Cookstad, GA 27967",GB23SRMZ38853644075971,Norway,,3403.6496081288187,"('AED', 'United Arab Emirates dirham')",,xturner,teresagonzalez,Swaziland,1972-07-29 23:11:41
1978-08-16 06:35:27,1978-11-10 20:05:30,2006-03-24 03:17:40,2001-05-16 13:40:46,avi,GB92LGEQ06973051350295,5432436897881077,Darryl Cameron,3512559496465824,Benjamin Wilson,"12788 Brown Path Apt. 187
Michaelstad, RI 79639",GB97IEAZ15934637920531,Turks and Caicos Islands,,3350.365445633028,"('KES', 'Kenyan shilling')",,alvarezveronica,nathanherrera,Zambia,1995-05-07 02:38:49
2006-02-18 04:43:55,1995-02-16 23:40:16,1989-02-20 23:09:29,1971-10-05 08:01:07,wav,GB76QPZH34714699515236,4278879873355923,Andre Romero,6011953073826285,Tracy Reese,"6395 Victoria Square Suite 804
South Jameschester, NJ 12514",GB26ZAQF63145472373402,Suriname,,16922.368568071233,"('PGK', 'Papua New Guinean kina')",,bullockphyllis,alejandro10,Nepal,2004-10-12 07:42:09
2004-07-31 23:53:04,1989-09-11 13:53:21,1998-08-29 00:53:29,2004-01-24 03:21:45,jpeg,GB56VDOE53837297193838,2284854053949890,Joyce Hernandez,180069275978812,Todd Cline,"070 Coleman Fords
South Eric, PA 94598",GB71PWMY18801005491006,Canada,,3309.9750790146522,"('THB', 'Thai baht')",,shawbrad,tspence,Austria,1986-06-24 17:49:22
1972-08-18 16:29:18,2005-01-01 09:53:12,2019-07-24 12:29:02,1991-11-24 04:44:29,mp3,GB48TTUS49147803989131,4190221154194524172,Larry Hall,30504244174855,Cynthia Middleton,"85973 Wilson Courts
West Geraldport, MD 36617",GB09RRQK94510279287329,Singapore,,5268.758511440648,"('SAR', 'Saudi riyal')",,clifford15,ashleyyoung,Malta,2011-10-14 00:10:55
1981-11-19 08:00:28,2011-03-19 20:19:06,2007-04-21 07:47:08,2005-08-25 04:02:41,odt,GB09IFYX41707284496407,3534764811410331,Corey Gonzalez,4340625531654598379,Dawn Graham,"04970 Scott Gardens Suite 091
Patrickburgh, MA 99368",GB62BXOV07731384449525,Mayotte,,704.787663557169,"('KZT', 'Kazakhstani tenge')",,kenneth07,dschultz,Kyrgyz Republic,1970-03-26 19:41:43
2005-08-24 23:55:31,2011-07-06 07:49:27,2005-10-29 12:00:32,1971-01-30 10:47:12,mov,GB28RIXJ74564215055596,4952818757955,Mandy Ryan,30119884533847,Brittney Parker,"474 Gray Cove
New Andrea, CA 71782",GB59WDIQ62371625038286,Christmas Island,,12733.763380583358,"('KPW', 'North Korean won')",,dgordon,richard07,Bermuda,1970-09-13 06:12:09
2010-06-02 14:53:27,2016-01-06 14:59:58,2010-01-08 04:48:36,1992-11-19 07:40:55,tiff,GB17SLET30654282152955,4408592206060168,Jeanette Henderson,4491930125128963,Jacob Ferguson,"581 Gabriel Hollow Apt. 318
Alexandershire, GA 90517",GB77BCCI21789621941096,Bosnia and Herzegovina,,2827.661903842355,"('MRO', 'Mauritanian ouguiya')",,terrydeborah,barbara64,Mauritania,1990-09-18 09:06:05
1998-07-15 04:43:27,1991-08-28 19:47:51,1977-11-23 01:25:43,1971-02-23 18:31:26,gif,GB12FYFG65423870279104,4388254225645776,Cassandra Gibson,4670575057571,Yolanda Decker,"965 Lucas Ways
South Debbie, MD 46562",GB62QJXY78963048839831,Liberia,,1040.2696579848482,"('BRL', 'Brazilian real')",,floresbrent,kendra89,Andorra,2014-05-02 14:23:21
1991-07-31 03:34:33,2000-06-22 16:32:24,1993-06-21 22:17:04,1985-06-14 22:57:35,gif,GB18QPKP74090487900723,639056505733,Amanda Huff,213199381467292,Jennifer Black,"9696 Robert Land
Lake Katie, ND 74701",GB32PXOI57878096669909,Costa Rica,,7644.103143888835,"('ISK', 'Icelandic króna')",,nsmith,wardmiranda,Bahrain,1983-04-08 02:30:23
2018-01-04 06:19:39,1999-04-11 23:53:11,2007-05-23 06:32:14,2015-10-31 15:04:17,avi,GB51HCAQ98059652467132,6513662448593370,Rachel Walter,3584005354213040,Jon Anderson,"7538 Amber Skyway Apt. 996
Alanbury, SD 29450",GB07EHPL77632553695035,Czech Republic,,80.38647138181031,"('LBP', 'Lebanese pound')",,amanda73,evelyn37,Malaysia,2014-08-17 16:15:47
2016-08-14 00:37:08,2018-09-29 15:26:45,2005-07-10 09:54:17,1997-05-31 09:59:12,avi,GB93VIXQ95909496356891,180049236305453,Beverly Perry,3526028750308926,Thomas Hahn,"372 Wagner Passage Suite 386
Thompsonview, WY 49936",GB56LUPB84548679005359,Peru,,3456.2814753527514,"('SDG', 'Sudanese pound')",,xrodriguez,hannah79,Azerbaijan,2007-10-06 09:17:45
2005-03-26 20:22:42,1996-08-15 16:02:39,2010-01-30 06:31:48,1987-01-29 13:25:25,flac,GB69AKRM68418237824776,4317875330375853,Frances Owen,30512434177760,Ruth Sherman,"56991 Evans Meadow Suite 250
Tiffanymouth, ND 75501",GB83DZIO46995274317838,Seychelles,,1300.1062993932571,"('SYP', 'Syrian pound')",,livingstondenise,samuel31,Saudi Arabia,2007-11-05 05:40:52
1981-03-17 22:36:17,2003-12-08 23:15:44,2003-07-31 09:48:31,2012-11-13 19:21:56,wav,GB06IVBP15845971294332,4921027746119735,David Holmes,4972788245972266,Nicole Turner,"562 Watkins Curve Suite 903
Shanemouth, NE 62731",GB04EJIZ42729752264277,Timor-Leste,,1307.1213566533913,"('XPF', 'CFP franc')",,carolinesutton,mckenzierobert,Guatemala,1977-03-20 08:49:07
2001-11-06 07:09:55,1977-04-19 02:18:21,1993-03-15 12:58:30,1984-12-07 02:37:22,csv,GB04UZJO26730976816905,675920775847,Cynthia Ramirez,4997905125752953,Deborah Hale,"343 Jasmine Hollow
Lake Brandyhaven, ID 50339",GB64FWVK79625493341251,Tokelau,,84.04118188273972,"('GNF', 'Guinean franc')",,owalker,danielle85,Cocos (Keeling) Islands,1987-04-04 13:36:36
2015-09-30 19:58:11,2001-05-13 00:12:57,2014-10-17 16:22:29,1992-02-01 13:38:36,js,GB58LIII64496993542974,4999555602141002,Sean Holland,4014848507205258,Joseph Ford,"18825 Hansen Villages
New Catherine, TX 84752",GB96ATRC87776653213009,Hungary,,443.33084860488236,"('WST', 'Samoan tālā')",,turnermatthew,dennismorales,Holy See (Vatican City State),1987-07-27 03:02:05
1972-08-20 23:06:06,2012-06-26 06:25:40,1987-06-15 07:41:41,1982-01-13 06:53:35,html,GB33WZTV61482476467992,3551179065985557,Anna Perkins,3584405750436205,Tracy Reilly,"PSC 8357, Box 7687
APO AP 59223",GB89UESW03361654576461,Honduras,,1243.3694570647535,"('VEF', 'Venezuelan bolívar')",,michelle72,pricenicholas,Antarctica (the territory South of 60 deg S),2003-05-10 12:13:12
2014-03-03 20:41:16,2002-04-20 23:41:39,1992-04-12 20:35:58,1985-05-15 04:34:46,xlsx,GB89ZOIN88179558927220,2294421430357615,Kristy Conway,4893875665345,Jeffrey Howard,"82374 Maxwell Village
Leefort, MA 59821",GB70JBND56339292743135,Haiti,,457.52033091959436,"('BSD', 'Bahamian dollar')",,johnsmith,andrewholt,Puerto Rico,2018-08-16 15:32:03
1982-06-26 09:19:43,2017-03-10 11:23:16,2007-07-20 00:27:36,2004-04-27 09:42:35,mov,GB56SONX77219016331664,3598577209219541,Alexa Tran,3592825212031627,Nancy Hensley,"9438 Cook Bypass Suite 619
Gregoryfort, NE 89099",GB18UZHH44789806799529,Bahamas,,7655.482399898713,"('KES', 'Kenyan shilling')",,perezshelley,uhanna,Panama,1979-11-26 04:08:19
1984-11-04 03:54:15,2016-04-08 06:27:19,1983-10-21 03:36:45,1982-08-25 21:00:03,wav,GB49QAGN01706398732248,38485330355693,Stephen Brown,213142902262966,Meredith Bowman,"862 Dakota Prairie Suite 856
South Michelle, NM 26602",GB44PBJC03311471095051,Philippines,,5343.094798239339,"('TWD', 'New Taiwan dollar')",,matthew51,iadkins,Madagascar,2003-11-02 00:36:15
1974-11-25 21:40:29,1989-12-08 15:02:22,1988-09-21 02:08:15,1972-07-19 13:50:54,css,GB25OYOR08553558682984,3536837849710332,Mrs. Lori Torres,3533005909552449,Julie Cook,"Unit 2274 Box 1229
DPO AE 25720",GB95FBFB62655650176565,Indonesia,,1197.5439041932452,"('RSD', 'Serbian dinar')",,ellisdaniel,williamsbrandon,Northern Mariana Islands,2002-03-19 19:40:38
1993-02-11 00:37:34,2011-12-19 11:56:01,1976-01-18 07:05:19,1974-03-30 16:51:56,js,GB59RBAX09153789624454,379804636059287,Nichole Spencer,4004970138123072,Ronald Martinez,"73883 Kline Mission
Lake William, AR 66479",GB91CJJG61075908007336,Iceland,,1546.8459612638758,"('GMD', 'Gambian dalasi')",,padillamelissa,wareanthony,Andorra,1976-08-15 03:22:50
2018-09-16 10:03:41,1997-05-20 21:47:45,2010-09-06 06:14:21,2003-07-12 13:30:23,avi,GB07OMXE97998516900995,2438066906488381,Christopher Pittman,2517601549829262,John Sullivan,"Unit 9930 Box 4788
DPO AA 11559",GB50JYIC09692065018742,Faroe Islands,,11600.780787969223,"('MGA', 'Malagasy ariar')",,haydensamuel,jmorgan,Falkland Islands (Malvinas),2007-03-29 01:24:55
1990-05-17 23:02:49,1984-12-12 05:43:09,1973-06-06 07:15:51,1970-02-17 02:56:11,flac,GB23UBLA19239647872598,4089871516891322,Craig Morris,4054256169949109,Kathryn Morales,"PSC 2587, Box 0351
APO AE 42489",GB71TOHN10398879518131,Sao Tome and Principe,,3386.0137696592246,"('MGA', 'Malagasy ariar')",,rjacobson,tracyrocha,Cameroon,1996-12-10 16:48:52
1985-06-30 14:28:55,1987-08-31 00:19:18,2011-03-05 23:16:52,1998-07-15 02:09:08,csv,GB11GISQ38598236570627,6516879983533226,April Neal,341556260544530,David Malone,"49162 Williams Viaduct
Clarkstad, IL 46238",GB83RVRJ75443791651978,Dominica,,186.33868748149337,"('GBP', 'Pound sterling')",,evansnicole,ggreer,Hong Kong,1996-01-11 14:12:10
1999-02-17 23:11:09,2018-02-09 07:41:24,2016-08-01 00:38:12,1992-05-14 18:04:28,txt,GB12ROCS12239235783705,6546755073100247,Alan Lopez,2475371863941537,Matthew Wright,"618 Mackenzie Spur
Lake Sarahhaven, OK 74302",GB20NSBI76930316786733,Western Sahara,,4438.980395345788,"('TJS', 'Tajikistani somoni')",,nichole69,glenayala,Bulgaria,1974-04-14 05:48:37
2019-02-24 06:35:37,2019-05-04 12:11:35,1980-09-08 13:56:40,1995-01-21 20:00:39,flac,GB82GNMB40513114380409,3541876292192500,Elizabeth Sandoval,377317006576428,Andrew Richardson,"557 Joseph Street Suite 564
West Jean, KY 97355",GB71XNCS78127759660305,Cayman Islands,,13206.031589735412,"('AZN', 'Azerbaijani manat')",,harperjoseph,greenejanet,Anguilla,1975-04-13 21:00:23
1987-12-10 22:59:56,1980-07-03 18:36:12,2007-11-27 09:59:17,1987-04-10 03:29:40,bmp,GB26FRLS85405019563150,345243181763467,Nicole Roman,580968287806,Tiffany Ferguson,"92970 Paul Skyway
Birdville, MT 27434",GB71ETQL73484453992073,Venezuela,,16352.469191310587,"('GTQ', 'Guatemalan quetzal')",,karenmooney,barbarasanders,Syrian Arab Republic,1999-02-01 22:48:53
1997-05-22 10:17:52,2005-02-21 19:50:51,1970-08-14 01:25:26,2016-07-14 03:59:38,txt,GB23LNHS62129208178376,2714667578876848,Dana Gonzalez,372417654770680,Matthew Williams,"USNS Jones
FPO AE 55628",GB89WAIS10581590623199,Mauritius,,6063.591893796232,"('SCR', 'Seychellois rupee')",,iwalker,rogersheather,Honduras,2006-07-14 20:18:50
1984-12-03 19:39:49,2002-12-20 11:53:32,2017-08-24 07:48:07,1993-10-24 21:02:13,txt,GB13EHPY86396814264085,4017971125553896,Jackie Randall,36129887170590,Claire Larsen,"5454 Collins Way
New Heather, KY 29697",GB13DHPC97447660064371,Palestinian Territory,,829.8692010621754,"('MXN', 'Mexican peso')",,sharonmartin,josecruz,Guyana,2018-07-21 18:27:14
2011-10-18 20:54:24,2005-11-17 17:58:32,2014-10-14 14:08:57,1990-01-11 03:43:41,flac,GB28HLBW18281393207037,4938368143276434,Cheryl Richard,6011650170049460,Samuel Mcconnell,"86989 Krystal Heights Apt. 120
Virginiastad, SD 13330",GB41OXWA85499021836907,Timor-Leste,,464.3732379276941,"('DJF', 'Djiboutian franc')",,davidnorris,johnnewton,Czech Republic,2016-05-03 12:48:08
1986-09-14 07:36:10,1978-12-31 05:24:36,1986-06-03 03:01:25,1975-05-24 01:05:04,avi,GB63IDRP40070080244424,3594642829261994,Matthew Berg,3598319984241337,Aaron Meyer Jr.,"7033 Susan Walk Suite 602
Tinaview, AL 83047",GB89GXEV25981162062835,Cayman Islands,,2051.990690428322,"('MYR', 'Malaysian ringgit')",,travisclements,christinacook,Uganda,1977-10-06 17:45:54
2001-12-23 05:47:45,1970-12-24 02:20:14,2013-04-19 05:23:12,2010-09-21 19:01:52,wav,GB67LJIY64146859449917,4220767800076127,Courtney Watts,2233250428555276,Emily Berry DVM,"8782 Mark Via
Ericachester, KS 77781",GB17KPLS69489036100539,Macao,,583.9630297963649,"('ARS', 'Argentine peso')",,nicholas88,kim96,Finland,1973-04-15 03:40:28
2008-04-29 08:56:43,1988-12-24 22:29:40,1991-04-08 04:34:36,2005-05-01 09:06:23,csv,GB52KUGZ06524190737017,501815385965,Brandon Sanchez,4818355555247537,Craig Smith,"1184 Michael Hollow
North Jimberg, AR 61232",GB98QZNF49419172058935,Micronesia,,5113.199261956683,"('ALL', 'Albanian lek')",,michael38,amontgomery,Papua New Guinea,2018-01-23 05:41:20
2004-06-15 08:11:17,2010-08-09 17:18:20,2002-08-02 06:29:30,1979-11-22 00:22:30,wav,GB98VMYK83425475134055,676293378227,Joshua Hinton,213172253749691,Cindy Moore,"0213 Scott Views
New Mariah, NE 66695",GB37HSDI08928116114863,Ghana,,6151.459103598709,"('CZK', 'Czech koruna')",,natalieglenn,rodgerswilliam,Iraq,1988-03-21 18:07:02
1997-03-07 06:05:58,1989-12-16 00:17:31,2015-06-19 03:55:06,1992-03-18 05:35:23,flac,GB34VUTP79100641884328,3545738838355007,Mrs. Amy Lucas,213181056344105,Eric Parker,"90876 Reginald Neck Suite 422
Jasonfort, TX 42348",GB83JBHI92430847505946,Thailand,,81.68477957170452,"('IQD', 'Iraqi dinar')",,pchambers,cthomas,Finland,2009-07-11 21:33:17
2001-06-22 15:01:27,1977-03-20 08:33:48,2018-03-05 20:51:33,1985-06-12 12:07:09,avi,GB44ALRV35340146616370,370770194981262,Janet Mckay,30408464020477,Amy Bell,"0878 Bradley Divide
Bellshire, MS 11151",GB20QPIM91261489545440,Kuwait,,345.23732375577674,"('TMT', 'Turkmenistan manat')",,schwartzdavid,jeffrey84,Costa Rica,2009-02-01 17:23:24
1992-09-15 08:12:45,2008-12-03 09:29:13,2005-07-13 05:41:32,1972-01-06 03:06:51,wav,GB05VWOQ16768506667640,3502391399115526,Hector Powell,6536667348669926,Robert Parrish,"296 Lisa Orchard
North Michael, TN 44676",GB79LPMN25364641592613,British Virgin Islands,,4774.868067653755,"('MDL', 'Moldovan leu')",,amysmith,steven41,Tunisia,1984-03-30 09:36:33
2011-02-22 12:07:38,2017-08-04 17:00:17,1995-12-29 19:54:35,2001-03-10 03:12:06,csv,GB85YJAW43057745603064,4330447025666,Christian Hughes,4510103716293714,Marvin Green,"466 Sanders Square Suite 906
Kendraton, ID 91189",GB93PPHX77005958741597,Palestinian Territory,,17973.817783031292,"('PLN', 'Polish zloty')",,savannahjoseph,christopherjohns,Malta,1993-08-02 21:31:41
1980-01-25 23:10:56,2020-06-25 21:06:22,1997-09-12 12:58:32,2002-04-17 13:35:58,pptx,GB64YLAH58411132981759,213106968179554,Stacy Miller,4528970066589796,Jacqueline Skinner,"5485 Joshua Fords Apt. 124
Port Darren, CO 07018",GB95AGIX86733547870813,Palestinian Territory,,11605.172506130606,"('JPY', 'Japanese yen')",,blake09,nicholasmorris,Tunisia,2014-05-03 20:10:32
1998-06-15 23:27:30,2016-11-04 10:24:52,1982-09-17 11:11:03,1970-05-16 02:00:29,mp4,GB93VPIY92964417299278,675950778554,William Russo,376019146203035,Lorraine Garcia,"78909 Norris Harbor Apt. 050
Port Meganborough, DE 76370",GB24CETJ72423269253736,Indonesia,,17114.433620000287,"('CZK', 'Czech koruna')",,vwilliams,paulrojas,Korea,1980-05-11 02:29:39
1985-07-10 11:06:31,1995-12-04 16:42:32,2009-05-27 07:19:43,1987-08-02 07:36:34,bmp,GB93ISML09384205772315,2400105412859547,Wanda Hatfield,4078184593782034007,Anne Duncan,"538 Angela Orchard Suite 132
East Christine, OH 38722",GB09UATD41121052701432,Greenland,,6470.495073682341,"('XCD', 'Eastern Caribbean dollar')",,xavier87,hevans,Holy See (Vatican City State),1979-02-08 00:44:55
1982-11-18 09:34:29,2020-07-28 04:56:18,2013-06-25 06:35:35,1987-08-31 12:39:45,json,GB24NQDY54163233038510,38139384285948,James Gutierrez,4511117073639726362,Anthony Summers PhD,"06756 Nguyen Plains
Wilsonborough, PA 27354",GB38JLCO85410765244971,Burundi,,13598.59459508117,"('NIO', 'Nicaraguan córdoba')",,christopher66,donaldmunoz,Turkey,1998-05-09 18:39:50
1993-04-04 15:57:36,1974-06-08 08:13:39,1977-04-05 05:49:10,2006-04-16 06:07:08,doc,GB24ZFXE12092757472865,349534468051311,Cheryl Arnold,675943857408,Scott Carter,"17734 Kayla Valley Suite 288
Coleborough, MO 83687",GB48TUZA05370211717921,Sri Lanka,,12039.290716057145,"('ERN', 'Eritrean nakfa')",,jonesjorge,jamesperry,Angola,1976-02-02 11:39:37
1981-07-03 01:57:06,2018-03-30 06:59:37,1996-10-24 22:04:25,1983-12-11 00:13:44,docx,GB98MUES19690889383026,213137043303059,Heather Ross,4807306302039,Matthew Wallace,"88407 James Fields
North Kevin, GA 86107",GB91BDXQ93847193204418,Portugal,,2447.7283679689326,"('MWK', 'Malawian kwacha')",,ldaniels,qstewart,French Southern Territories,1970-12-22 21:29:28
2019-05-24 05:32:02,2016-06-25 05:09:33,1971-01-20 17:27:38,1990-04-24 09:58:11,ppt,GB26GXPY75472180863924,3570413339316589,Dustin Cantu,374905551172776,Jacqueline Rodriguez,"3982 Emily Wall Apt. 196
Goodmanmouth, KS 36433",GB48JVCE06149976028361,Kuwait,,3654.969505596227,"('SLL', 'Sierra Leonean leone')",,iclark,kkemp,Tuvalu,1993-06-24 02:04:53
2009-02-16 20:15:05,2008-08-06 20:10:08,1990-09-05 22:14:56,2008-12-17 23:47:54,tiff,GB26NOYP72730808776475,30412907774633,Tracy Johnson,3567399083953245,Meredith Kim,"PSC 1463, Box 1956
APO AE 89115",GB44YKNX46556564037531,Gabon,,129.07247929907285,"('ILS', 'Israeli new shekel')",,wharris,santospatricia,Papua New Guinea,2015-05-20 12:02:18
